start_date,end_date,current_flag,dataset_row_id,id,license_id,account_number,site_number,legal_name,doing_business_as_name,address,city,state,zip_code,ward,precinct,police_district,license_code,license_description,license_number,application_type,application_created_date,application_requirements_complete,payment_date,conditional_approval,license_term_start_date,license_term_expiration_date,license_approved_for_issuance,date_issued,license_status,license_status_change_date,ssa,latitude,longitude,location
2014-08-14 02:21:12.178731,,True,327155,2348645-20140730,2348645,392075,1,STATE STREET AUTO COLLISION INC.,STATE STREET AUTO COLLISION INC.,6651 S STATE ST  ,CHICAGO,IL,60637,20,30,3,8340,Motor Vehicle Services License,2348645,ISSUE,2014-07-16,2014-07-30,2014-07-30,False,2014-07-30,2016-08-15,2014-07-30,2014-07-30,AAI,,,41.7734275433465,-87.6249985732071,"(41.773427543346465, -87.62499857320714)"
2014-08-14 02:21:12.178731,,True,327703,7845-20140316,2304890,3926,1,PARKER HOUSE SAUSAGE COMPANY,PARKER HOUSE SAUSAGE CO,4605 S STATE ST  ,CHICAGO,IL,60609,3,1,2,1006,Retail Food Establishment,7845,RENEW,,2014-01-15,2014-02-06,False,2014-03-16,2016-03-15,2014-02-06,2014-02-07,AAI,,56,41.8108521526635,-87.6259772237246,"(41.81085215266352, -87.62597722372463)"
2014-08-14 02:21:12.178731,,True,327952,2342187-20140711,2342187,60513,10,ARCHDIOCESE OF CHICAGO/ST. GABRIEL SCHOOL,Saint Gabriel Catholic School,4500 S WALLACE ST  ,CHICAGO,IL,60609,11,12,9,1329,Special Event Food,2342187,ISSUE,2014-07-11,2014-07-11,2014-07-11,False,2014-07-11,2014-07-26,2014-07-11,2014-07-11,AAI,,,41.8125629928533,-87.6409162540353,"(41.81256299285329, -87.64091625403532)"
2014-08-14 02:21:12.178731,,True,328519,27175-20140616,2333485,53088,1,MARIA GALL,MARIA'S CLOTHING ALTERATIONS,1525 E 53RD ST  823,CHICAGO,IL,60615,4,54,2,1010,Limited Business License,27175,RENEW,,2014-05-23,2014-05-23,False,2014-06-16,2016-06-15,2014-05-23,2014-05-27,AAI,,61,41.7994418721038,-87.5880983893063,"(41.79944187210379, -87.58809838930625)"
2014-08-14 02:21:12.178731,,True,441524,2314016-20140613,2314016,376266,1,"HARPER THEATER, LLC",HARPER THEATER,5238 S HARPER AVE 1 ,CHICAGO,IL,60615,4,47,2,1475,Consumption on Premises - Incidental Activity,2314016,ISSUE,2014-02-26,2014-05-02,2014-04-21,False,2014-06-13,2016-06-15,2014-06-13,2014-06-13,AAI,,61,41.7997826869215,-87.589247742318,"(41.79978268692154, -87.58924774231797)"
2014-08-14 02:21:12.178731,,True,442102,2205792-20140616,2323036,213476,1,LAKE SHORE HOSPITALITY INC,RAMADA LAKE SHORE INN,4900 S CHICAGO BEACH DR  ,CHICAGO,IL,60615,4,29,2,4404,Regulated Business License,2205792,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,,41.8061703876328,-87.5857995725145,"(41.806170387632804, -87.58579957251453)"
2014-08-14 02:21:12.178731,,True,443119,1800493-20140616,2324090,313919,1,"SELECT VENTURES, LLC",KIMBARK COIN LAUNDRY,1218 E 53RD ST 1 ,CHICAGO,IL,60615,4,1,2,1010,Limited Business License,1800493,RENEW,,2014-04-15,2014-06-14,False,2014-06-16,2016-06-15,2014-06-14,2014-06-16,AAI,,61,41.7995738924263,-87.5958353225312,"(41.79957389242627, -87.59583532253116)"
2014-08-14 02:21:12.178731,,True,101859,2094083-20131216,2292435,361987,1,HARLEM GAS & FOOD INC.,HARLEM GAS & FOOD INC.,801-819 W GARFIELD BLVD 1ST ,CHICAGO,IL,60621,20,48,7,1006,Retail Food Establishment,2094083,RENEW,,2013-10-15,2014-01-02,False,2013-12-16,2015-12-15,2014-01-02,2014-01-03,AAI,,,41.7938334743086,-87.6452072749473,"(41.79383347430859, -87.64520727494734)"
2014-08-14 02:21:12.178731,,True,102897,2216046-20140616,2324769,348455,1,"BRITE NEW MIND DAY CARE CENTER NO. 2, INC.","BRITE NEW MIND DAY CARE CENTER NO. 2, INC",118-130 E 51ST ST 1 1,CHICAGO,IL,60615,3,40,2,1023,Children's Services Facility License,2216046,RENEW,,2014-04-15,2014-06-24,False,2014-06-16,2016-06-15,2014-07-09,2014-07-10,AAI,,52,41.8021244122891,-87.6217500867489,"(41.802124412289075, -87.6217500867489)"
2014-08-14 02:21:12.178731,,True,103108,1248512-20140616,2323238,248373,1,"QUICK SNACKS, INC.","QUICK SNACKS, INC.",1658 E 55TH ST  ,CHICAGO,IL,60615,5,14,2,1006,Retail Food Establishment,1248512,RENEW,,2014-04-15,2014-06-11,False,2014-06-16,2016-06-15,2014-06-11,2014-06-11,AAI,,61,41.7953332942739,-87.5843563197463,"(41.795333294273924, -87.58435631974633)"
2014-08-14 02:21:12.178731,,True,103202,2158283-20140716,2332490,373062,1,"CHAN AND LI, INC.",SEE THRU CHINESE KITCHEN,5044 S COTTAGE GROVE AVE 1 1,CHICAGO,IL,60615,4,3,2,1006,Retail Food Establishment,2158283,RENEW,,2014-05-15,2014-06-09,False,2014-07-16,2016-07-15,2014-06-09,2014-06-10,AAI,,47,41.8027376996548,-87.6065672364866,"(41.80273769965478, -87.60656723648658)"
2014-08-14 02:21:12.178731,,True,216786,2328409-20140602,2328409,388859,1,"GALLERY GUICHARD, LLC",GALLERY GUICHARD,436-442 E 47TH ST 1 ,CHICAGO,IL,60653,3,4,2,1010,Limited Business License,2328409,ISSUE,2014-05-12,2014-06-02,2014-06-02,False,2014-06-02,2016-06-15,2014-06-02,2014-06-02,AAI,,56,41.8095205688443,-87.6148240160309,"(41.809520568844306, -87.61482401603094)"
2014-08-14 02:21:12.178731,,True,216887,1800739-20140616,2324094,314023,1,DRISS BEKKOUCHE,BONJOUR BAKERY,1550 E 55TH ST  ,CHICAGO,IL,60615,4,54,2,1006,Retail Food Establishment,1800739,RENEW,,2014-04-15,2014-05-21,False,2014-06-16,2016-06-15,2014-05-21,2014-05-21,AAI,,61,41.7952978783652,-87.5878801760498,"(41.795297878365226, -87.58788017604982)"
2014-08-14 02:21:12.178731,,True,217350,2342028-20140710,2342028,391887,1,"ASURE CONSULTING GROUP, INC.",ASURE CONSULTING GROUP,1118 E 46TH ST 2ND 2 E,CHICAGO,IL,60653,4,36,2,4404,Regulated Business License,2342028,ISSUE,2014-07-10,2014-07-10,2014-07-10,False,2014-07-10,2016-07-15,2014-07-10,2014-07-10,AAI,,,41.8115539601884,-87.5985048215409,"(41.81155396018836, -87.5985048215409)"
2014-08-14 02:21:12.178731,,True,217566,1576325-20140616,2323758,287490,1,"CHECKERBOARD ONE, INC.",CHECKER BOARD LOUNGE,5201 S HARPER AVE  ,CHICAGO,IL,60615,4,47,2,1470,Tavern,1576325,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,61,41.8010622016342,-87.5889928841137,"(41.80106220163419, -87.58899288411371)"
2014-08-14 02:21:12.178731,,True,329916,2334314-20140606,2334314,318063,98,Tod Curtis,Chicago Classics,5631 S KIMBARK AVE  ,CHICAGO,IL,60637,5,30,2,1329,Special Event Food,2334314,ISSUE,2014-06-06,2014-06-06,2014-06-06,False,2014-06-06,2014-06-08,2014-06-06,2014-06-06,AAI,,,41.7923496744685,-87.5947154417806,"(41.792349674468525, -87.5947154417806)"
2014-08-14 02:21:12.178731,,True,330927,18619-20140516,2315434,7551,18,"BOND DRUG COMPANY OF ILLINOIS, LLC",WALGREENS #2073,5401 S WENTWORTH AVE  ,CHICAGO,IL,60609,3,8,2,1781,Tobacco Retail Over Counter,18619,RENEW,,2014-03-15,2014-05-01,False,2014-05-16,2016-05-15,2014-05-01,2014-05-08,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,330945,1980952-20140116,2297549,345320,1,"DENTALEZ ALABAMA, INC.",NEVIN LABS,5000 S HALSTED ST 1-3 ,CHICAGO,IL,60609,3,10,9,1009,Manufacturing Establishments,1980952,RENEW,,2013-11-15,2014-01-11,False,2014-01-16,2016-01-15,2014-01-11,2014-01-13,AAI,,,41.8033560931541,-87.6455379753369,"(41.803356093154136, -87.64553797533686)"
2014-08-14 02:21:12.178731,,True,444226,2208837-20140616,2324950,353426,1,"Fusion Integrated Solutions, LLC","Fusion Integrated Solutions, LLC",4842 S CORNELL AVE 2ND 200,CHICAGO,IL,60615,4,,,4404,Regulated Business License,2208837,RENEW,,2014-04-15,2014-05-13,False,2014-06-16,2016-06-15,2014-05-13,2014-05-14,AAI,,,41.8063838124802,-87.5873845529824,"(41.80638381248022, -87.58738455298243)"
2014-08-14 02:21:12.178731,,True,444507,2313846-20140305,2313846,388434,1,PHO 55 NOODLE AND GRILL INC.,PHO 55 NOODLE AND GRILL INC.,1611 E 55TH ST 1ST ,CHICAGO,IL,60615,5,35,2,1006,Retail Food Establishment,2313846,ISSUE,2014-02-24,2014-02-25,2014-02-25,False,2014-03-05,2016-03-15,2014-03-05,2014-03-05,AAI,,61,41.7950797348317,-87.5871265403762,"(41.79507973483173, -87.58712654037623)"
2014-08-14 02:21:12.178731,,True,444858,56739-20140616,2321831,18363,2,WALID HUSSEIN,JET STAR FOODS,4858 S COTTAGE GROVE AVE  ,CHICAGO,IL,60615,4,50,2,1781,Tobacco Retail Over Counter,56739,RENEW,,2014-04-15,2014-04-23,False,2014-06-16,2016-06-15,2014-04-23,2014-04-24,AAI,,47,41.805982549959,-87.6066364157808,"(41.805982549959, -87.6066364157808)"
2014-08-14 02:21:12.178731,,True,446762,1547606-20140216,2301716,299710,66,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #5836,1228 E 53RD ST  ,CHICAGO,IL,60615,4,1,2,1006,Retail Food Establishment,1547606,RENEW,,2013-12-15,2014-01-14,False,2014-02-16,2016-02-15,2014-01-14,2014-01-17,AAI,,61,41.7995778336499,-87.5954321093407,"(41.79957783364987, -87.5954321093407)"
2014-08-14 02:21:12.178731,,True,104410,2130208-20140213,2130208,368365,1,MARACAS RESTAURANT INC.,MARACAS,4317 S COTTAGE GROVE AVE  ,CHICAGO,IL,60653,4,14,2,1006,Retail Food Establishment,2130208,ISSUE,2011-12-12,2014-02-05,2014-02-05,False,2014-02-13,2016-02-15,2014-02-13,2014-02-13,AAI,,47,41.8162725252922,-87.6065522605752,"(41.81627252529216, -87.6065522605752)"
2014-08-14 02:21:12.178731,,True,105361,1675162-20140616,2323886,299311,1,"DYLANS HAND CARWASH, LLC",DYLANS HAND CARWASH,5437 S WABASH AVE  ,CHICAGO,IL,60615,3,60,2,1010,Limited Business License,1675162,RENEW,,2014-04-15,2014-06-12,False,2014-06-16,2016-06-15,2014-06-12,2014-06-13,AAI,,,41.7953870074445,-87.6239592816927,"(41.79538700744449, -87.62395928169266)"
2014-08-14 02:21:12.178731,,True,105824,1998279-20140616,2324745,347666,1,"CORNELL AMOCO, INC.",BP,5048 S CORNELL AVE 1ST ,CHICAGO,IL,60615,4,48,2,1275,Filling Station,1998279,RENEW,,2014-04-15,2014-04-22,False,2014-06-16,2016-06-15,2014-04-22,2014-06-06,AAI,,,41.8028311200708,-87.5865925252914,"(41.802831120070785, -87.58659252529138)"
2014-08-14 02:21:12.178731,,True,106437,61690-20140116,2295920,41808,1,"43RD DAN RYAN CITGO, INC.",43RD DAN RYAN CITGO,4300 S WENTWORTH AVE  1ST,CHICAGO,IL,60609,3,18,9,1006,Retail Food Establishment,61690,RENEW,,2013-11-15,2014-01-12,False,2014-01-16,2016-01-15,2014-01-12,2014-01-16,AAI,,,41.8163945337285,-87.6313400897933,"(41.81639453372854, -87.6313400897933)"
2014-08-14 02:21:12.178731,,True,220408,2153736-20140516,2319529,372377,1,"Garfield Racine Currency Exchange, Inc. d/b/a Garfield Halsted Currency Exchange","Garfield Halsted Currency Exchange, Inc.",756 W GARFIELD BLVD 1 ,CHICAGO,IL,60609,3,,,1010,Limited Business License,2153736,RENEW,,2014-03-15,2014-04-16,False,2014-05-16,2016-05-15,2014-04-16,2014-04-17,AAI,,,41.7944140151389,-87.6449656485919,"(41.79441401513892, -87.64496564859189)"
2014-08-14 02:21:12.178731,,True,333382,1768286-20121016,2180985,58857,4,ELISE AKPLO,LUCKY AFRICAN HAIR BRAIDING,6518 S HALSTED ST 1ST ,CHICAGO,IL,60621,20,13,7,1010,Limited Business License,1768286,RENEW,,2012-08-15,2014-01-10,False,2012-10-16,2014-10-15,2014-01-10,2014-01-10,AAI,,,41.7755285997705,-87.6448797726822,"(41.77552859977047, -87.6448797726822)"
2014-08-14 02:21:12.178731,,True,334393,28626-20140516,2316333,53310,1,MOHAMMAD ZAHIR,WOOD LAWN AMOCO,1158 E 47TH ST 1ST ,CHICAGO,IL,60653,4,36,2,1275,Filling Station,28626,RENEW,,2014-03-15,2014-04-16,False,2014-05-16,2016-05-15,2014-04-16,2014-04-17,AAI,,47,41.8097503335653,-87.5969555534326,"(41.8097503335653, -87.59695555343261)"
2014-08-14 02:21:12.178731,,True,335610,2308647-20140204,2308647,387999,1,"NB Virtual Services, LLC","NB Virtual Services, LLC",5536 S MICHIGAN AVE 1ST ,CHICAGO,IL,60637,20,,,4404,Regulated Business License,2308647,ISSUE,,2014-02-03,2014-02-03,False,2014-02-04,2016-02-15,2014-02-03,2014-02-04,AAI,,,41.7933449760691,-87.6225794292117,"(41.79334497606907, -87.62257942921167)"
2014-08-14 02:21:12.178731,,True,448634,2048535-20140516,2315433,7551,18,"BOND DRUG COMPANY OF ILLINOIS, LLC",WALGREENS #2073,5401 S WENTWORTH AVE  ,CHICAGO,IL,60609,3,8,2,1474,Package Goods,2048535,RENEW,,2014-03-15,2014-05-01,False,2014-05-16,2016-05-15,2014-05-02,2014-05-08,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,449055,57664-20140616,2321835,18528,1,NATHAN'S CHICAGO STYLE,NATHAN'S CHICAGO STYLE,1372 E 53RD ST  ,CHICAGO,IL,60615,4,1,2,1006,Retail Food Establishment,57664,RENEW,,2014-04-15,2014-04-27,False,2014-06-16,2016-06-15,2014-04-27,2014-04-28,AAI,,61,41.7996153295437,-87.5922988657631,"(41.79961532954368, -87.59229886576314)"
2014-08-14 02:21:12.178731,,True,107234,1843626-20140616,2322010,21182,1,"MANGEZ MOI, INC.",LA PETITE FOLIE,1504 E 55TH ST 1ST #,CHICAGO,IL,60615,4,54,2,1481,Caterer's Liquor License,1843626,RENEW,,2014-04-15,2014-05-28,False,2014-06-16,2016-06-15,2014-05-28,2014-05-29,AAI,,61,41.7953081849982,-87.5889407931898,"(41.79530818499822, -87.58894079318983)"
2014-08-14 02:21:12.178731,,True,107831,2326430-20140416,2326430,389676,1,VANESSA OROZCO,VANESSA OROZCO,5452 S ELLIS AVE  ,CHICAGO,IL,60615,5,15,2,4406,Peddler License,2326430,ISSUE,2014-04-16,2014-04-16,2014-04-16,False,2014-04-16,2016-05-15,,2014-04-16,AAI,,,41.7964262346479,-87.6013838233131,"(41.796426234647946, -87.60138382331314)"
2014-08-14 02:21:12.178731,,True,107895,2320038-20140324,2320038,389097,1,RAFAEL WALLACE JOHNSON,RAFAEL WALLACE JOHNSON,5909 S CALUMET AVE  ,CHICAGO,IL,60637,20,42,2,4406,Peddler License,2320038,ISSUE,2014-03-24,2014-03-24,2014-03-24,False,2014-03-24,2016-04-15,,2014-03-24,AAI,,,41.787182572824,-87.6172662808076,"(41.787182572824044, -87.61726628080757)"
2014-08-14 02:21:12.178731,,True,221704,2271704-20131216,2292707,368025,5,"FITNESS INTERNATIONAL, LLC","L A FIT, L A FITNESS  AND PRO RESULTS",1301 E 47TH ST  ,CHICAGO,IL,60653,4,22,2,4404,Regulated Business License,2271704,RENEW,,2013-10-15,2014-02-21,False,2013-12-16,2015-12-15,2014-02-21,2014-04-14,AAI,,47,41.8095532184789,-87.5949564034174,"(41.80955321847886, -87.59495640341743)"
2014-08-14 02:21:12.178731,,True,221916,1172093-20140616,2323146,219491,1,STRIKE TWO CORP.,SEVEN TEN,1055 E 55TH ST  ,CHICAGO,IL,60615,5,27,2,1006,Retail Food Establishment,1172093,RENEW,,2014-04-15,2014-06-03,False,2014-06-16,2016-06-15,2014-06-03,2014-06-04,AAI,,,41.7949210689725,-87.5998520310673,"(41.79492106897254, -87.59985203106729)"
2014-08-14 02:21:12.178731,,True,223992,1520287-20140616,2323639,281703,1,DSMT  SERVICES  LLC,THE   UPS  STORE   #1568,1507 E 53RD ST  ,CHICAGO,IL,60615,4,54,2,1010,Limited Business License,1520287,RENEW,,2014-04-15,2014-06-12,False,2014-06-16,2016-06-15,2014-06-12,2014-06-12,AAI,,61,41.7994358796259,-87.5888106625363,"(41.79943587962592, -87.58881066253633)"
2014-08-14 02:21:12.178731,,True,224250,2163652-20140716,2332723,373644,4,SNEAKER VILLA INC.,VILLA JOIN THE MOVEMENT,306 E 47TH ST 1ST ,CHICAGO,IL,60653,3,32,2,1010,Limited Business License,2163652,RENEW,,2014-05-15,2014-07-07,False,2014-07-16,2016-07-15,2014-07-07,2014-07-08,AAI,,56,41.8094511129168,-87.619264992264,"(41.80945111291676, -87.61926499226401)"
2014-08-14 02:21:12.178731,,True,224819,42316-20130116,2199531,34753,1,COTTAGE & 47TH CURR.EXCH INC,COTTAGE & 47TH CURR.EXCH.INC,4638 S COTTAGE GROVE AVE  1ST,CHICAGO,IL,60653,4,26,2,1010,Limited Business License,42316,RENEW,,2012-11-15,2014-03-21,False,2013-01-16,2015-01-15,2014-03-21,2014-03-24,AAI,,47,41.8101874600561,-87.6067254889524,"(41.81018746005607, -87.60672548895239)"
2014-08-14 02:21:12.178731,,True,336382,2342350-20140714,2342350,292272,4,CARLA M. LENNAN,CARLY'S MINI BAZAAR,5230 S BLACKSTONE AVE LL B,CHICAGO,IL,60615,4,47,2,1010,Limited Business License,2342350,ISSUE,2014-07-14,2014-07-14,2014-07-14,False,2014-07-14,2016-07-15,2014-07-14,2014-07-14,AAI,,61,41.8000180431058,-87.590598041815,"(41.80001804310577, -87.59059804181496)"
2014-08-14 02:21:12.178731,,True,336415,2204991-20140116,2295951,46172,1,SCOTT ELLIOTT,ELLIOTT REMODELING,4435 S WALLACE ST 1ST ,CHICAGO,IL,60609,11,32,9,4404,Regulated Business License,2204991,RENEW,,2013-11-15,2014-02-04,False,2014-01-16,2016-01-15,2014-02-04,2014-02-05,AAI,,,41.8134176776732,-87.6406440631729,"(41.81341767767319, -87.6406440631729)"
2014-08-14 02:21:12.178731,,True,336581,2293621-20140108,2293621,368041,2,STARFIELDS CORPORATION,STAR STATUS BARBERSHOP,1701 E 55TH ST  ,CHICAGO,IL,60615,5,37,2,1010,Limited Business License,2293621,ISSUE,2013-10-28,2014-01-08,2014-01-08,False,2014-01-08,2015-12-15,2014-01-08,2014-01-08,AAI,,,41.7951189222136,-87.5838784888681,"(41.79511892221362, -87.58387848886805)"
2014-08-14 02:21:12.178731,,True,336612,2205838-20140616,2323129,217898,3,CHIARA TOFFANIN,CHIARA TOFFANIN DESIGN,5115 S CORNELL AVE  ,CHICAGO,IL,60615,4,38,2,4404,Regulated Business License,2205838,RENEW,,2014-04-15,2014-04-29,False,2014-06-16,2016-06-15,2014-04-29,2014-04-30,AAI,,61,41.8020813314875,-87.5863268257845,"(41.80208133148746, -87.58632682578448)"
2014-08-14 02:21:12.178731,,True,337791,1620610-20140616,2323845,295007,1,"VISANU THAI 55, INC.","VISANU THAI 55, INC.",1607 E 55TH ST 1ST ,CHICAGO,IL,60615,5,35,2,1006,Retail Food Establishment,1620610,RENEW,,2014-04-15,2014-06-09,False,2014-06-16,2016-06-15,2014-06-09,2014-06-10,AAI,,61,41.7950780076109,-87.5872842190172,"(41.79507800761094, -87.58728421901719)"
2014-08-14 02:21:12.178731,,True,337927,2341266-20140702,2341266,391617,1,Alexandra K Lykins,Omega Consulting,5525 S EVERETT AVE 3W ,CHICAGO,IL,60637,5,,,4404,Regulated Business License,2341266,ISSUE,,2014-07-01,2014-07-01,False,2014-07-02,2016-07-15,2014-07-01,2014-07-02,AAI,,,41.7944828577014,-87.5823741090397,"(41.79448285770137, -87.58237410903972)"
2014-08-14 02:21:12.178731,,True,339244,27977-20140616,2322229,30905,1,"J.I.D. GENERAL CONTRACTING,CO.","J.I.D. GENERAL CONTRACTING, CO.",5481 S RIDGEWOOD CT  1,CHICAGO,IL,60615,4,55,2,1010,Limited Business License,27977,RENEW,,2014-04-15,2014-04-24,False,2014-06-16,2016-06-15,2014-04-24,2014-04-25,AAI,,,41.7958306888341,-87.5924173243473,"(41.795830688834094, -87.59241732434731)"
2014-08-14 02:21:12.178731,,True,451041,2153361-20140616,2325751,372211,1,"Pocket Full O'Miracles II, LLC",Pockets Hyde Park,1309 E 53RD ST GROUND ,CHICAGO,IL,60615,4,,,1006,Retail Food Establishment,2153361,RENEW,,2014-04-15,2014-05-13,False,2014-06-16,2016-06-15,2014-05-13,2014-05-29,AAI,,61,41.7993685603787,-87.5946160631752,"(41.79936856037866, -87.59461606317524)"
2014-08-14 02:21:12.178731,,True,451321,2054554-20140916,2343218,29543,2,UNIVERSITY TRAVEL INC.,"UNIVERSITY TRAVEL, INC.",1525 E 53RD ST 1ST 100,CHICAGO,IL,60615,4,54,2,1010,Limited Business License,2054554,RENEW,,2014-07-15,2014-07-31,False,2014-09-16,2016-09-15,2014-07-31,2014-08-01,AAI,,61,41.7994418721038,-87.5880983893063,"(41.79944187210379, -87.58809838930625)"
2014-08-14 02:21:12.178731,,True,453809,2206208-20140616,2323361,260427,1,PETER F MCCARTHY,PETER MCCARTHY,5307 S CORNELL AVE  ,CHICAGO,IL,60615,5,14,2,4404,Regulated Business License,2206208,RENEW,,2014-04-15,2014-05-20,False,2014-06-16,2016-06-15,2014-05-20,2014-05-21,AAI,,61,41.7993408342723,-87.5853681465452,"(41.7993408342723, -87.58536814654524)"
2014-08-14 02:21:12.178731,,True,453927,2114728-20140116,2295441,7551,74,"BOND DRUG COMPANY OF ILLINOIS, LLC",Walgreens #4519,1320 E 47TH ST 1ST ,CHICAGO,IL,60653,4,10,2,1474,Package Goods,2114728,RENEW,,2013-11-15,2014-01-08,False,2014-01-16,2014-05-15,2014-01-08,2014-01-17,AAI,,47,41.8097811510177,-87.5942128120111,"(41.8097811510177, -87.5942128120111)"
2014-08-14 02:21:12.178731,,True,111179,1356321-20140616,2322695,65810,3,KIDDIE KUTS SALON INC,"KIDDIE KUTS SALON, INC.",5229 S WOODLAWN AVE  ,CHICAGO,IL,60615,4,1,2,1010,Limited Business License,1356321,RENEW,,2014-04-15,2014-06-11,False,2014-06-16,2016-06-15,2014-06-11,2014-06-12,AAI,,61,41.8000121812892,-87.596507215785,"(41.800012181289155, -87.59650721578497)"
2014-08-14 02:21:12.178731,,True,112569,50613-20140616,2322315,37660,1,"J & O, INC.",COVE LOUNGE,1750 E 55TH ST 1ST ,CHICAGO,IL,60615,5,46,2,1470,Tavern,50613,RENEW,,2014-04-15,2014-06-12,False,2014-06-16,2015-06-15,2014-06-12,2014-06-12,AAI,,,41.7953581470549,-87.5819842857619,"(41.79535814705488, -87.58198428576193)"
2014-08-14 02:21:12.178731,,True,113010,2341429-20140702,2341429,348711,3,CARLA RODRIGUE,EASY LIVING CLEANING AND ORGANIZING SERVICE,4659 S COTTAGE GROVE AVE LL LL,CHICAGO,IL,60653,4,26,2,1010,Limited Business License,2341429,ISSUE,2014-07-02,2014-07-02,2014-07-02,False,2014-07-02,2015-01-15,2014-07-02,2014-07-02,AAI,,47,41.8096257288758,-87.6064206030539,"(41.809625728875815, -87.60642060305392)"
2014-08-14 02:21:12.178731,,True,113021,1841401-20140416,2309570,8970,78,"COMPASS GROUP USA, INC.",Chartwells @ Kennedy King College,6343 S HALSTED ST 1 ,CHICAGO,IL,60621,20,13,7,1006,Retail Food Establishment,1841401,RENEW,,2014-02-15,2014-04-03,False,2014-04-16,2016-04-15,2014-04-03,2014-04-04,AAI,,,41.7784729429935,-87.6446083793462,"(41.77847294299346, -87.64460837934621)"
2014-08-14 02:21:12.178731,,True,225942,2348639-20140716,2348639,281732,2,PHILIP T. BREWER,UNIQUE CONNECTIONS,6801 S CRANDON AVE 2ND 2,CHICAGO,IL,60649,5,29,3,4404,Regulated Business License,2348639,ISSUE,2014-07-16,2014-07-16,2014-07-16,False,2014-07-16,2014-12-15,2014-07-16,2014-07-16,AAI,,,41.7716072190222,-87.5697791358733,"(41.771607219022165, -87.56977913587335)"
2014-08-14 02:21:12.178731,,True,226841,48666-20140516,2315787,17055,1,"STEVE'S FOOD & LIQUOR, INC.",200 LIQUORS,204 E 47TH ST 1ST ,CHICAGO,IL,60653,3,35,2,1781,Tobacco Retail Over Counter,48666,RENEW,,2014-03-15,2014-05-06,False,2014-05-16,2016-05-15,2014-05-06,2014-05-07,AAI,,56,41.8094238941323,-87.6209518019999,"(41.8094238941323, -87.62095180199994)"
2014-08-14 02:21:12.178731,,True,226900,2328178-20140516,2328178,390199,1,"FRESH STYLE, INC.","FRESH STYLE, INC.",5401 S WENTWORTH AVE 1ST ,CHICAGO,IL,60609,3,8,2,1010,Limited Business License,2328178,ISSUE,2014-05-07,2014-05-15,2014-05-15,False,2014-05-16,2016-06-15,2014-05-15,2014-05-16,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,227412,2205702-20130716,2258612,206501,1,SUZANNE A  WADDELL,WADDELL BUSINESS & TRAVEL,6539 S ST LAWRENCE AVE 2 2,CHICAGO,IL,60637,20,18,3,4404,Regulated Business License,2205702,RENEW,,2013-05-15,2014-08-04,False,2013-07-16,2015-07-15,2014-08-04,2014-08-06,AAI,,,41.775531360411,-87.6105446554326,"(41.775531360410966, -87.61054465543263)"
2014-08-14 02:21:12.178731,,True,227610,1145094-20140616,2322304,36420,2,MAX HAIR DESIGN CO,MAX & CO. HAIR DESIGN,1453 E HYDE PARK BLVD  ,CHICAGO,IL,60615,4,47,2,1010,Limited Business License,1145094,RENEW,,2014-04-15,2014-04-27,False,2014-06-16,2016-06-15,2014-04-27,2014-04-28,AAI,,,41.8023381433355,-87.5896757327907,"(41.80233814333551, -87.58967573279067)"
2014-08-14 02:21:12.178731,,True,228040,84247-20140616,2322085,25282,1,AEGIS PROPERTIES CORPORATION,AEGIS PROPERTIES,1525 E 53RD ST  400,CHICAGO,IL,60615,4,54,2,1010,Limited Business License,84247,RENEW,,2014-04-15,2014-05-08,False,2014-06-16,2016-06-15,2014-05-08,2014-05-09,AAI,,61,41.7994418721038,-87.5880983893063,"(41.79944187210379, -87.58809838930625)"
2014-08-14 02:21:12.178731,,True,340275,12404-20140416,2309340,2126,23,"FASHION GALLERY, INC.",RAINBOW # 329,5401 S WENTWORTH AVE  1ST,CHICAGO,IL,60609,3,8,2,1010,Limited Business License,12404,RENEW,,2014-02-15,2014-03-28,False,2014-04-16,2016-04-15,2014-03-28,2014-03-31,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,341606,2319999-20140522,2319999,389080,1,FLYING WOK INC.,FLYING WOK INC.,6319 S DR MARTIN LUTHER KING JR DR  ,CHICAGO,IL,60637,20,2,3,1006,Retail Food Establishment,2319999,ISSUE,2014-03-21,2014-04-30,2014-04-30,False,2014-05-22,2016-06-15,2014-05-22,2014-05-22,AAI,,,41.7795553199531,-87.6154623665277,"(41.779555319953104, -87.61546236652772)"
