start_date,end_date,current_flag,dataset_row_id,creation_date,status,completion_date,service_request_number,type_of_service_request,number_of_premises_baited,number_of_premises_with_garbage,number_of_premises_with_rats,current_activity,most_recent_action,street_address,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location
2014-08-13 21:52:54.758983,,True,59847,2014-05-22,Completed,2014-06-04,14-00763101,Rodent Baiting/Rat Complaint,2,2,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",6532 S MINERVA AVE,60637,1185002.59551789,1861925.97499896,20,3,42,41.7762794007525,-87.5973385321664,"(41.77627940075246, -87.59733853216642)"
2014-08-13 21:52:54.758983,,True,60125,2014-03-24,Completed,2014-04-01,14-00417554,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6639 S ELLIS AVE,60637,1184030.42921621,1861193.92890524,5,3,42,41.7742933756239,-87.6009252408756,"(41.77429337562393, -87.60092524087557)"
2014-08-13 21:52:54.758983,,True,28727,2014-06-20,Completed,2014-06-24,14-00949270,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,4822 S UNION AVE,60609,1172446.79073393,1872812.90433139,11,9,61,41.8064399760054,-87.6430465703356,"(41.806439976005386, -87.64304657033563)"
2014-08-13 21:52:54.758983,,True,30164,2014-07-17,Completed,2014-08-08,14-01143434,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,Inspected and baited,234 W 57TH ST,60621,1175565.38221395,1867170.10281855,3,7,68,41.7908862697556,-87.6317776216499,"(41.79088626975561, -87.6317776216499)"
2014-08-13 21:52:54.758983,,True,30207,2014-03-24,Completed,2014-03-28,14-00414671,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,6710 S MERRILL AVE,60649,1191699.2298886,1860899.99367537,5,3,43,41.7733041376154,-87.5728227887491,"(41.773304137615405, -87.57282278874906)"
2014-08-13 21:52:54.758983,,True,31976,2014-07-08,Open,,14-01071269,Rodent Baiting/Rat Complaint,,,,,,5519 S GREEN ST,60621,1171580.3100203,1868141.42031907,20,7,68,41.7936399792576,-87.6463614437579,"(41.7936399792576, -87.6463614437579)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,34627,2014-08-11,Open,,14-01314948,Rodent Baiting/Rat Complaint,,,,,,4837 S DORCHESTER AVE,60615,1186378.9486266,1873204.1663025,4,2,39,41.8071952037305,-87.5919364309902,"(41.8071952037305, -87.59193643099017)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,35999,2014-08-06,Open,,14-01287527,Rodent Baiting/Rat Complaint,,,,,,4817 S UNION AVE,60609,1172445.29073393,1872866.40433139,11,9,61,41.8065868184973,-87.6430504958472,"(41.80658681849731, -87.64305049584719)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,67135,2014-07-31,Open,,14-01239477,Rodent Baiting/Rat Complaint,,,,,,4449 S LOWE AVE,60609,1172706.40993066,1875391.93257597,11,9,61,41.8135113597773,-87.6420182909493,"(41.81351135977734, -87.64201829094928)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,74494,2014-08-06,Open - Dup,,14-01287512,Rodent Baiting/Rat Complaint,,,,,,4815 S UNION AVE,60609,1172444.59213145,1872887.77220587,11,9,61,41.8066454695105,-87.6430524286417,"(41.80664546951048, -87.64305242864167)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,86107,2014-07-31,Open,,14-01239509,Rodent Baiting/Rat Complaint,,,,,,6843 S MORGAN ST,60621,1170824.85099024,1859445.27706803,17,7,68,41.7697932773178,-87.6493852874557,"(41.76979327731775, -87.64938528745573)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,61783,2014-08-04,Open,,14-01261800,Rodent Baiting/Rat Complaint,,,,,,4604 S UNION AVE,60609,1172403.51767481,1874333.99220661,11,9,61,41.8106149478517,-87.6431604790648,"(41.810614947851676, -87.64316047906479)"
2014-08-13 21:52:54.758983,,True,1829,2014-07-28,Completed,2014-08-11,14-01210415,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,Inspected and baited,341 E 56TH ST,60637,1179460.87992696,1867964.01237387,20,2,40,41.7929767133437,-87.6174696107827,"(41.792976713343656, -87.61746961078266)"
2014-08-13 21:52:54.758983,,True,66985,2014-05-28,Completed,2014-06-03,14-00791081,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",4536 S UNION AVE,60609,1172390.12296769,1874801.31786861,11,9,61,41.8118976310797,-87.6431958439484,"(41.81189763107972, -87.64319584394838)"
2014-08-13 21:52:54.758983,,True,838,2014-06-18,Completed,2014-07-03,14-00937077,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5422 S KIMBARK AVE,60615,1185580.87797974,1869612.3575675,4,2,41,41.7973578664363,-87.5949766357552,"(41.79735786643627, -87.59497663575523)"
2014-08-13 21:52:54.758983,,True,1502,2014-08-11,Open,,14-01312972,Rodent Baiting/Rat Complaint,,,,,,526 W 46TH PL,60609,1173566.52363285,1874083.19900815,11,9,61,41.8099010376538,-87.6389021483213,"(41.80990103765381, -87.6389021483213)"
2014-08-13 21:52:54.758983,,True,2042,2014-04-10,Completed,2014-04-23,14-00518482,Rodent Baiting/Rat Complaint,3,10,3.0,Dispatch Crew,Inspected and baited,931 W 54TH ST,60609,1171013.8879853,1868996.61042902,20,9,61,41.7959991171284,-87.6484134807485,"(41.79599911712839, -87.64841348074854)"
2014-08-13 21:52:54.758983,,True,2589,2014-02-08,Completed,2014-02-13,14-00187274,Rodent Baiting/Rat Complaint,2,9,2.0,Dispatch Crew,Inspected and baited,5237 S CORNELL AVE,60615,1188055.35779512,1870787.58981246,4,2,41,41.8005241045935,-87.5858650438934,"(41.80052410459346, -87.58586504389345)"
2014-08-13 21:52:54.758983,,True,3269,2014-05-08,Completed,2014-05-19,14-00670354,Rodent Baiting/Rat Complaint,1,5,1.0,Dispatch Crew,Inspected and baited,4800 S INDIANA AVE,60615,1178409.53918395,1873244.84448114,3,2,38,41.8074917598338,-87.6211642900358,"(41.80749175983378, -87.6211642900358)"
2014-08-13 21:52:54.758983,,True,3867,2014-03-13,Completed,2014-03-18,14-00358275,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6921 S HARVARD AVE,60621,1175149.62012596,1859055.51761388,6,7,69,41.7686282653146,-87.6335442544237,"(41.768628265314604, -87.63354425442367)"
2014-08-13 21:52:54.758983,,True,32966,2014-04-21,Completed,2014-05-07,14-00568867,Rodent Baiting/Rat Complaint,1,1,1.0,Dispatch Crew,"Area inspected, no baiting, owner responsibility",5428 S LAKE PARK AVE,60615,1187665.46890086,1869599.21442661,4,2,41,41.797272412199,-87.5873326900071,"(41.79727241219901, -87.58733269000706)"
2014-08-13 21:52:54.758983,,True,35756,2014-05-19,Completed,2014-05-30,14-00737538,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,6434 S PEORIA DR,60621,1171851.51987428,1862119.04018754,20,7,68,41.7771079357602,-87.6455435931466,"(41.77710793576022, -87.64554359314661)"
2014-08-13 21:52:54.758983,,True,64662,2014-03-08,Completed,2014-03-13,14-00329386,Rodent Baiting/Rat Complaint,0,6,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",6532 S SANGAMON ST,60621,1171098.98859239,1861516.11852288,17,7,68,41.7754699299454,-87.6483199594067,"(41.77546992994543, -87.6483199594067)"
2014-08-13 21:52:54.758983,,True,66201,2014-05-25,Completed,2014-06-02,14-00778829,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5900 S LA SALLE ST,60621,1176310.70763306,1865869.06532397,20,2,68,41.787299368194,-87.629083780781,"(41.78729936819404, -87.62908378078103)"
2014-08-13 21:52:54.758983,,True,66275,2014-05-09,Completed,2014-05-22,14-00678027,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,6600 S MARQUETTE RD,60637,1180709.01097214,1861361.77491294,20,3,42,41.774830937715,-87.6130956887449,"(41.774830937714974, -87.61309568874486)"
2014-08-13 21:52:54.758983,,True,4954,2014-03-31,Completed,2014-04-08,14-00454065,Rodent Baiting/Rat Complaint,3,6,3.0,Dispatch Crew,Inspected and baited,6538 S CARPENTER ST,60621,1170437.76743261,1861457.94791438,17,7,68,41.775324730271,-87.6507456110527,"(41.77532473027101, -87.6507456110527)"
2014-08-13 21:52:54.758983,,True,36435,2014-07-15,Completed,2014-08-04,14-01120757,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,5130 S KENWOOD AVE,60615,1185978.96011646,1871294.9055083,4,2,41,41.801965512275,-87.5934637263509,"(41.80196551227499, -87.59346372635092)"
2014-08-13 21:52:54.758983,,True,37325,2014-03-25,Completed,2014-04-01,14-00422073,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"No contact, left door hanger",4843 S PRAIRIE AVE,60615,1178859.48629544,1872969.2133338,3,2,38,41.8067251607993,-87.619522422516,"(41.806725160799346, -87.61952242251604)"
2014-08-13 21:52:54.758983,,True,69045,2014-08-01,Open,,14-01246850,Rodent Baiting/Rat Complaint,,,,,,4522 S DREXEL BLVD,60653,1182952.50858848,1875214.31868451,4,2,39,41.81279163896,-87.6044408892353,"(41.81279163895999, -87.60444088923529)"
2014-08-13 21:52:54.758983,,True,70660,2014-04-10,Completed,2014-04-28,14-00517512,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",4436 S INDIANA AVE,60653,1178340.67858687,1875673.16727126,3,2,38,41.8141568537494,-87.621343061063,"(41.81415685374935, -87.621343061063)"
2014-08-13 21:52:54.758983,,True,71310,2014-06-10,Completed,2014-06-24,14-00880503,Rodent Baiting/Rat Complaint,3,5,3.0,Dispatch Crew,Inspected and baited,6616 S MICHIGAN AVE,60637,1178075.4300935,1861207.48530634,20,3,69,41.7744676696643,-87.6227546024811,"(41.77446766966428, -87.62275460248112)"
2014-08-13 21:52:54.758983,,True,72347,2014-04-23,Completed,2014-05-08,14-00587385,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,4441 S GREENWOOD AVE,60653,1184333.48410367,1875726.92006906,4,2,39,41.8141660002345,-87.5993594524266,"(41.81416600023452, -87.59935945242655)"
2014-08-13 21:52:54.758983,,True,8196,2014-05-06,Completed,2014-05-21,14-00657814,Rodent Baiting/Rat Complaint,2,5,2.0,Dispatch Crew,Inspected and baited,6634 S MORGAN ST,60621,1170786.47516799,1860831.37102312,17,7,68,41.773597725503,-87.6494855571916,"(41.773597725503016, -87.6494855571916)"
2014-08-13 21:52:54.758983,,True,10015,2014-06-19,Completed,2014-07-02,14-00938661,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,6116 S ST LAWRENCE AVE,60637,1181286.95028919,1864589.40610128,20,3,42,41.783674564666,-87.6108776639261,"(41.78367456466598, -87.61087766392613)"
2014-08-13 21:52:54.758983,,True,10150,2014-03-26,Completed,2014-04-02,14-00434481,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6823 S RIDGELAND AVE,60649,1189042.25747107,1860076.43481269,5,3,43,41.7711082864388,-87.5825888128917,"(41.77110828643878, -87.58258881289167)"
2014-08-13 21:52:54.758983,,True,10441,2014-05-30,Completed,2014-06-10,14-00811870,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,Inspected and baited,621 W 61ST PL,60621,1173186.75351714,1864117.1739157,16,7,68,41.7825616311335,-87.6405896560662,"(41.78256163113351, -87.64058965606618)"
2014-08-13 21:52:54.758983,,True,10672,2014-07-25,Completed - Dup,2014-08-06,14-01194679,Rodent Baiting/Rat Complaint,,,,,,6401 S KIMBARK AVE,60637,1185739.4541326,1862817.655003,20,3,42,41.7787089107583,-87.5946092128534,"(41.778708910758255, -87.5946092128534)"
2014-08-13 21:52:54.758983,,True,11329,2014-04-22,Completed,2014-05-08,14-00579603,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,6611 S RACINE AVE,60636,1169458.62020325,1860949.76001172,17,7,68,41.7739514704538,-87.6543497524708,"(41.77395147045382, -87.65434975247084)"
2014-08-13 21:52:54.758983,,True,11459,2014-03-07,Completed,2014-03-14,14-00321658,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,No contact/gate locked; left door hanger.,6022 S RHODES AVE,60637,1180952.4898782,1865201.80213404,20,3,42,41.7853627417573,-87.6120850688984,"(41.785362741757304, -87.61208506889842)"
2014-08-13 21:52:54.758983,,True,41313,2014-05-13,Completed,2014-05-29,14-00700193,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,"Backyard serviced, contact made",6900 S PERRY AVE,60621,1176588.78323413,1859239.30160755,6,7,69,41.7691003361954,-87.6282635125207,"(41.7691003361954, -87.62826351252069)"
2014-08-13 21:52:54.758983,,True,41684,2014-03-17,Completed,2014-03-24,14-00376447,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,"Backyard serviced, contact made",6639 S RACINE AVE,60636,1169463.62020325,1860762.16001172,17,7,68,41.773436564512,-87.6543368530398,"(41.77343656451203, -87.65433685303981)"
2014-08-13 21:52:54.758983,,True,42569,2014-04-29,Completed - Dup,2014-05-06,14-00616742,Rodent Baiting/Rat Complaint,,,,,,719 W 50TH PL,60609,1172361.5900081,1871385.66000471,3,9,61,41.8025253483516,-87.6434010754841,"(41.80252534835156, -87.64340107548405)"
2014-08-13 21:52:54.758983,,True,43530,2014-04-02,Completed,2014-04-09,14-00472767,Rodent Baiting/Rat Complaint,2,7,2.0,Dispatch Crew,Inspected and baited,6800 S RIDGELAND AVE,60649,1189038.15747107,1860227.53481269,5,3,43,41.7715230154265,-87.5825990070218,"(41.771523015426475, -87.58259900702177)"
2014-08-13 21:52:54.758983,,True,43734,2014-06-28,Completed,2014-07-29,14-01004612,Rodent Baiting/Rat Complaint,1,7,1.0,Dispatch Crew,Inspected and baited,714 E 50TH PL,60615,1181946.75998891,1871689.04999727,4,2,38,41.8031413686516,-87.6082390453244,"(41.80314136865155, -87.6082390453244)"
2014-08-13 21:52:54.758983,,True,72655,2014-03-17,Completed,2014-03-24,14-00377826,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,No contact/gate locked; left door hanger.,5539 S HARPER AVE,60637,1187381.19001067,1868461.53008493,5,2,41,41.7941572874635,-87.5884113146435,"(41.79415728746353, -87.5884113146435)"
2014-08-13 21:52:54.758983,,True,12447,2014-03-31,Completed,2014-04-14,14-00453874,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,"Backyard serviced, contact made",5859 S MORGAN ST,60621,1170648.56081331,1865901.6521708,16,7,68,41.7875141831424,-87.6498433848696,"(41.78751418314243, -87.64984338486956)"
2014-08-13 21:52:54.758983,,True,12513,2014-05-07,Completed,2014-05-19,14-00665823,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"No contact, left door hanger",6937 S STEWART AVE,60621,1174823.44999915,1858938.31072098,6,7,68,41.768313912196,-87.6347433142426,"(41.768313912196035, -87.63474331424258)"
2014-08-13 21:52:54.758983,,True,13696,2014-05-18,Completed,2014-05-29,14-00731467,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6712 S LAFAYETTE AVE,60621,1176991.30571222,1860404.47332925,6,7,69,41.7722886302742,-87.6267529776792,"(41.77228863027424, -87.62675297767925)"
2014-08-13 21:52:54.758983,,True,44803,2014-04-21,Completed,2014-05-08,14-00572635,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",657 E 51ST ST,60615,1181587.34998467,1871341.59902422,4,2,40,41.8021962467269,-87.6095678852532,"(41.80219624672691, -87.60956788525323)"
2014-08-13 21:52:54.758983,,True,45690,2014-02-03,Completed,2014-02-06,14-00156601,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,6712 S LAFAYETTE AVE,60621,1176991.30571222,1860404.47332925,6,7,69,41.7722886302742,-87.6267529776792,"(41.77228863027424, -87.62675297767925)"
2014-08-13 21:52:54.758983,,True,46268,2014-07-09,Completed,2014-08-04,14-01078196,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5119 S UNIVERSITY AVE,60615,1184676.2898796,1871322.78322399,4,2,41,41.8020726813782,-87.5982401996718,"(41.80207268137824, -87.59824019967179)"
2014-08-13 21:52:54.758983,,True,77254,2014-04-09,Completed,2014-04-22,14-00511330,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,5935 S PRAIRIE AVE,60637,1179054.71057435,1865719.69810397,20,2,40,41.7868273724105,-87.6190273499967,"(41.78682737241052, -87.61902734999671)"
2014-08-13 21:52:54.758983,,True,77580,2014-05-01,Completed,2014-05-09,14-00630662,Rodent Baiting/Rat Complaint,0,2,,Dispatch Crew,Inspected and baited,5516 S PERRY AVE,60621,1176642.39001844,1868315.7302026,3,2,40,41.794005800212,-87.6277940346859,"(41.79400580021199, -87.62779403468588)"
2014-08-13 21:52:54.758983,,True,78395,2014-03-17,Completed,2014-03-24,14-00377288,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,5421 S ELLIS AVE,60615,1183868.13318836,1869598.59852913,5,2,41,41.7973603085572,-87.6012578537873,"(41.7973603085572, -87.60125785378727)"
2014-08-13 21:52:54.758983,,True,78911,2014-04-02,Completed,2014-04-09,14-00468873,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"No contact, left door hanger",4622 S INDIANA AVE,60653,1178376.47201142,1874421.65761051,3,2,38,41.8107217898799,-87.6212498074249,"(41.81072178987992, -87.62124980742487)"
2014-08-13 21:52:54.758983,,True,78997,2014-04-11,Completed,2014-04-28,14-00524073,Rodent Baiting/Rat Complaint,1,5,1.0,Dispatch Crew,Inspected and baited,5124 S KENWOOD AVE,60615,1185978.06011646,1871326.8055083,4,2,41,41.8020530694941,-87.5934660199469,"(41.802053069494114, -87.59346601994692)"
2014-08-13 21:52:54.758983,,True,17375,2014-07-16,Completed,2014-08-08,14-01129660,Rodent Baiting/Rat Complaint,2,7,2.0,Dispatch Crew,Inspected and baited,5652 S WELLS ST,60621,1175566.68221395,1867464.40281855,3,7,68,41.7916938299412,-87.6317640486828,"(41.791693829941245, -87.63176404868275)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,17766,2014-08-06,Open,,14-01285712,Rodent Baiting/Rat Complaint,,,,,,1719 E 68TH ST,60649,1188897.75747107,1860225.33481269,5,3,43,41.7715203403375,-87.5831137281577,"(41.7715203403375, -87.58311372815774)"
2014-08-13 21:52:54.758983,,True,50474,2014-06-23,Completed,2014-07-15,14-00969092,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,Inspected and baited,4415 S LOWE AVE,60609,1172699.90993066,1875620.83257597,11,9,61,41.8141396271725,-87.642035378902,"(41.81413962717245, -87.64203537890195)"
2014-08-13 21:52:54.758983,,True,50544,2014-05-12,Completed,2014-06-20,14-00697231,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,"No contact, left door hanger",5018 S UNION AVE,60609,1172485.2900081,1871522.46000471,3,9,61,41.8028980160932,-87.6429433859777,"(41.802898016093245, -87.64294338597767)"
2014-08-13 21:52:54.758983,,True,51778,2014-07-17,Completed,2014-08-06,14-01139894,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6834 S CARPENTER ST,60621,1170492.02038668,1859496.62441927,17,7,68,41.7699414372627,-87.6506038037386,"(41.76994143726271, -87.65060380373863)"
2014-08-13 21:52:54.758983,,True,52373,2014-04-22,Completed,2014-04-25,14-00580070,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,4421 S LOWE AVE,60609,1172701.10993066,1875580.43257597,11,9,61,41.8140287391502,-87.6420321693441,"(41.8140287391502, -87.64203216934406)"
2014-08-13 21:52:54.758983,,True,81120,2014-03-28,Completed,2014-04-01,14-00443472,Rodent Baiting/Rat Complaint,2,5,3.0,Dispatch Crew,Inspected and baited,1317 E 52ND ST,60615,1185793.89998419,1870923.22997979,4,2,41,41.8009499760893,-87.5941541281576,"(41.80094997608926, -87.59415412815758)"
2014-08-13 21:52:54.758983,,True,81741,2014-06-27,Completed - Dup,2014-07-29,14-00995982,Rodent Baiting/Rat Complaint,,,,,,521 E 46TH PL,60653,1180535.83471122,1874301.18102191,3,2,38,41.8103418209225,-87.6133332597274,"(41.81034182092246, -87.61333325972744)"
2014-08-13 21:52:54.758983,,True,82018,2014-04-21,Completed,2014-05-07,14-00573570,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,728 W 61ST ST,60621,1172485.91098173,1864422.15208394,16,7,68,41.7834139910397,-87.6431501663872,"(41.783413991039716, -87.64315016638724)"
2014-08-13 21:52:54.758983,,True,82351,2014-07-20,Completed,2014-08-07,14-01156153,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,4700 S WOODLAWN AVE,60615,1185036.50856672,1874084.11629518,4,2,39,41.809641523141,-87.5968323697895,"(41.809641523141025, -87.59683236978951)"
2014-08-13 21:52:54.758983,,True,82860,2014-04-07,Completed,2014-04-17,14-00493431,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,Inspected and baited,6600 S GREENWOOD AVE,60637,1184355.32478025,1861463.1676716,5,3,42,41.775024592355,-87.5997258272894,"(41.775024592355045, -87.59972582728943)"
2014-08-13 21:52:54.758983,,True,20627,2014-04-17,Completed,2014-05-02,14-00554279,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,No contact/gate locked; left door hanger.,5205 S DREXEL AVE,60615,1183125.89998806,1870779.23003317,4,2,41,41.800617371618,-87.603942954121,"(41.800617371618, -87.60394295412098)"
2014-08-13 21:52:54.758983,,True,20784,2014-06-18,Completed,2014-07-02,14-00928460,Rodent Baiting/Rat Complaint,1,8,1.0,Dispatch Crew,Inspected and baited,643 W 48TH ST,60609,1172814.8460156,1873060.85989589,11,9,61,41.8071122712973,-87.6416893571293,"(41.807112271297335, -87.64168935712931)"
2014-08-13 21:52:54.758983,,True,21709,2014-07-30,Open,,14-01236230,Rodent Baiting/Rat Complaint,,,,,,6700 S SOUTH SHORE DR,60649,1193338.33412355,1861007.40981502,5,3,43,41.7735589634347,-87.5668108262182,"(41.77355896343469, -87.56681082621823)"
2014-08-13 21:52:54.758983,,True,24083,2014-04-01,Completed,2014-04-09,14-00464685,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5700 S SANGAMON ST,60621,1170949.43788846,1867033.9629787,16,7,68,41.7906148033305,-87.6487071384886,"(41.790614803330506, -87.64870713848863)"
2014-08-13 21:52:54.758983,,True,53345,2014-07-29,Completed,2014-07-31,14-01219570,Rodent Baiting/Rat Complaint,1,4,1.0,Dispatch Crew,Inspected and baited,4540 S LOWE AVE,60609,1172723.60837558,1874786.16946644,11,9,61,41.8118487067837,-87.6419730822395,"(41.81184870678367, -87.64197308223949)"
2014-08-13 21:52:54.758983,,True,53936,2014-04-08,Completed,2014-04-22,14-00505185,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,Inspected and baited,245 W 60TH ST,60621,1175541.66509039,1865180.45987909,20,7,68,41.7854270139831,-87.6319241042325,"(41.78542701398311, -87.63192410423254)"
2014-08-13 21:52:54.758983,,True,54557,2014-04-08,Completed,2014-04-22,14-00505176,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,Inspected and baited,253 W 60TH ST,60621,1175508.16509039,1865179.55987909,20,7,68,41.7854252941411,-87.6320469567396,"(41.78542529414108, -87.63204695673959)"
2014-08-13 21:52:54.758983,2014-08-23 00:00:00,False,55280,2014-08-01,Open,,14-01252176,Rodent Baiting/Rat Complaint,,,,,,6953 S UNION AVE,60621,1172837.24891254,1858771.93720531,6,7,68,41.7679014017431,-87.6420285709138,"(41.76790140174311, -87.64202857091375)"
2014-08-13 21:52:54.758983,,True,55412,2014-06-19,Completed,2014-07-02,14-00939454,Rodent Baiting/Rat Complaint,2,2,2.0,Dispatch Crew,"Backyard serviced, contact made",341 W MARQUETTE RD,60621,1175125.4500231,1860522.2506103,6,7,68,41.7726536863558,-87.6335891080601,"(41.77265368635576, -87.63358910806008)"
2014-08-13 21:52:54.758983,,True,86406,2014-06-27,Completed,2014-07-29,14-00995830,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,521 E 46TH PL,60653,1180535.83471122,1874301.18102191,3,2,38,41.8103418209225,-87.6133332597274,"(41.81034182092246, -87.61333325972744)"
2014-08-13 21:52:54.758983,,True,26722,2014-03-25,Completed,2014-04-03,14-00428055,Rodent Baiting/Rat Complaint,3,7,3.0,Dispatch Crew,"Area inspected, no cause and no baiting",5849 S MORGAN ST,60621,1170647.06081331,1865952.4521708,16,7,68,41.7876536168823,-87.6498474040216,"(41.78765361688229, -87.64984740402164)"
2014-08-13 21:52:54.758983,,True,28137,2014-02-19,Completed,2014-02-24,14-00233891,Rodent Baiting/Rat Complaint,0,7,3.0,Dispatch Crew,Inspected and baited,1140 W MARQUETTE RD,60621,1169765.59412694,1860368.08122743,17,7,68,41.7723486159633,-87.6532413099456,"(41.77234861596332, -87.65324130994559)"
2014-08-13 21:52:54.758983,,True,57068,2014-07-12,Completed,2014-08-06,14-01101585,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6330 S CHAMPLAIN AVE,60637,1181656.03406605,1863179.2902173,20,3,42,41.7797965569729,-87.6095680014447,"(41.779796556972904, -87.60956800144471)"
2014-08-13 21:52:54.758983,,True,57216,2014-01-15,Completed,2014-01-21,14-00068399,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,Inspected and baited,5210 S DREXEL AVE,60615,1183129.69998806,1870615.13003317,5,2,41,41.8001669794048,-87.6039341251973,"(41.800166979404786, -87.60393412519734)"
2014-08-13 21:52:54.758983,,True,58509,2014-07-24,Open,,14-01187126,Rodent Baiting/Rat Complaint,,,,,,6952 S UNION AVE,60621,1172837.04891254,1858778.73720531,6,7,68,41.7679200661666,-87.6420291036698,"(41.76792006616655, -87.64202910366978)"
2014-08-13 21:52:54.758983,,True,29333,2014-03-22,Completed,2014-04-01,14-00411780,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Backyard serviced, contact made",6822 S PEORIA ST,60621,1171483.48097666,1859603.84170429,17,7,68,41.7702140000825,-87.6469664030358,"(41.77021400008246, -87.64696640303583)"
2014-08-13 21:52:54.758983,,True,29481,2014-04-03,Completed,2014-04-28,14-00477623,Rodent Baiting/Rat Complaint,1,1,1.0,Dispatch Crew,Inspected and baited,5032 S ST LAWRENCE AVE,60615,1181110.28586691,1871664.36519689,4,2,38,41.8030929544185,-87.6113075145157,"(41.803092954418474, -87.61130751451574)"
2014-08-13 21:52:54.758983,,True,30754,2014-05-13,Completed,2014-05-27,14-00705576,Rodent Baiting/Rat Complaint,2,7,4.0,Dispatch Crew,Inspected and baited,6238 S ST LAWRENCE AVE,60637,1181307.5701847,1863777.86567985,20,3,42,41.7814471460582,-87.6108270657321,"(41.78144714605824, -87.61082706573207)"
